"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.019581083E0,1.623119705E1,1.430425415E0,-9.542655945E-1,1.632202492E1
1.029593083E0,1.605800720E1,1.044527893E0,-1.106349335E0,1.612993003E1
1.039606083E0,1.593436432E1,6.146218872E-1,-1.539398804E0,1.602034566E1
1.049618083E0,1.618150040E1,8.475375366E-1,-3.490142212E0,1.657529389E1
1.059631083E0,1.552122345E1,6.376739502E-2,-2.697390747E0,1.575399506E1
1.069643083E0,1.363679214E1,4.064048767E-1,-2.438728638E0,1.385910034E1
1.079655083E0,1.274015671E1,6.240522766E-1,-1.826651459E0,1.288556129E1
1.089668083E0,1.223690323E1,-2.293231201E-1,-1.713636475E0,1.235843597E1
1.099680083E0,1.171074738E1,-9.138496399E-1,-3.147953796E0,1.216085270E1
1.109693083E0,1.173873917E1,-1.150357819E0,-4.830305328E0,1.274571182E1
1.119705083E0,1.201461548E1,-1.984123993E0,-5.433850250E0,1.333470891E1
1.129717083E0,1.257355316E1,-1.912123718E0,-3.812871094E0,1.327736579E1
1.139730083E0,1.197494797E1,-7.414082336E-1,-2.563119965E0,1.226860420E1
1.149742083E0,1.125883713E1,-1.389111328E-1,-1.708996124E0,1.138865126E1
1.159755083E0,1.085557571E1,-5.179229736E-1,-1.603465576E0,1.098557555E1
1.169767083E0,1.104238724E1,-8.553213501E-1,-1.842817841E0,1.122772765E1
1.179779083E0,1.153995255E1,-7.482939148E-1,-1.699565735E0,1.168841188E1
1.189792083E0,1.195009964E1,-5.655239868E-1,-1.147663422E0,1.201839549E1
1.199804083E0,1.172182434E1,-1.383123779E-1,-5.281018066E-1,1.173452972E1
1.209817083E0,1.140134079E1,5.616320801E-1,4.337979126E-1,1.142340505E1
1.219829083E0,1.113369736E1,1.226549377E0,9.409432983E-1,1.124050775E1
1.229841083E0,1.140762772E1,1.672023010E0,1.788929901E0,1.166747193E1
1.239854083E0,1.093715607E1,1.304537201E0,2.319576416E0,1.125627091E1
1.249866083E0,9.523346100E0,8.348139954E-1,1.992356873E0,9.765271182E0
1.259879083E0,8.490942993E0,9.457333374E-1,1.991907806E0,8.772583494E0
