"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.394846000E0,7.240144043E0,-6.802603912E0,3.728746033E-1,9.941536160E0
1.404858000E0,7.144792328E0,-6.688990173E0,3.782633972E-1,9.794576568E0
1.414870000E0,7.078330536E0,-6.633755035E0,2.618055725E-1,9.704535600E0
1.424882000E0,6.943460999E0,-6.584657135E0,1.703457642E-1,9.570704149E0
1.434894000E0,6.779551849E0,-6.515800323E0,1.353186035E-1,9.404057011E0
1.444907000E0,6.586902466E0,-6.464008026E0,5.134323120E-2,9.228939266E0
1.454919000E0,6.480473785E0,-6.449937286E0,-2.499801636E-2,9.143241022E0
1.464931000E0,6.397396545E0,-6.466103668E0,-3.562591553E-2,9.096067745E0
1.474943000E0,6.197861481E0,-6.452182617E0,-1.127156067E-1,8.947449484E0
1.484956000E0,5.983058167E0,-6.441554718E0,-2.589614868E-1,8.795321100E0
1.494968000E0,5.859864349E0,-6.479575653E0,-3.902384949E-1,8.745009830E0
1.504980000E0,5.805527344E0,-6.615193634E0,-5.520520020E-1,8.818712829E0
1.514992000E0,5.695805511E0,-6.750362549E0,-6.783892822E-1,8.858318519E0
1.525005000E0,5.561834106E0,-6.788533173E0,-8.527766418E-1,8.817335724E0
1.535017000E0,5.431604919E0,-6.825655975E0,-1.012195129E0,8.781597262E0
1.545029000E0,5.351521454E0,-6.929390259E0,-1.091081085E0,8.823020411E0
1.555041000E0,5.376220093E0,-7.021598511E0,-1.082848206E0,8.909497650E0
1.565053000E0,5.373076630E0,-7.074588318E0,-1.162332916E0,8.959395635E0
1.575066000E0,5.322481842E0,-7.039411469E0,-1.244512024E0,8.912403546E0
1.585078000E0,5.311255188E0,-7.018604736E0,-1.372046814E0,8.908016422E0
1.595090000E0,5.416486359E0,-7.050338745E0,-1.463656311E0,9.010432325E0
1.605102000E0,5.564528503E0,-7.085365906E0,-1.595532074E0,9.149432227E0
1.615115000E0,5.670208740E0,-7.027136993E0,-1.723366241E0,9.192492191E0
1.625127000E0,5.793851624E0,-6.993756409E0,-1.837878113E0,9.266020791E0
1.635139000E0,5.901328125E0,-6.959777069E0,-1.901795197E0,9.320997557E0
1.645151000E0,5.951773224E0,-6.890471191E0,-1.981279907E0,9.318136499E0
1.655164000E0,5.972579956E0,-6.897955627E0,-2.160457306E0,9.376624069E0
1.665176000E0,5.990243225E0,-7.088509369E0,-2.390678558E0,9.583596555E0
1.675188000E0,6.024971008E0,-6.865622864E0,-2.598745880E0,9.496869648E0
1.685200000E0,6.154302063E0,-6.574178925E0,-2.711311798E0,9.404598560E0
1.695213000E0,6.380481720E0,-6.676416321E0,-2.875071259E0,9.672182619E0
1.705225000E0,6.530918884E0,-6.868766327E0,-2.949616241E0,9.926383445E0
1.715237000E0,6.503376160E0,-6.901398468E0,-2.749332733E0,9.873298981E0
1.725249000E0,6.384822693E0,-6.939868469E0,-2.589016113E0,9.779097076E0
