"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.402317958E0,1.573348206E1,-1.994048355E1,2.679577789E0,2.554105477E1
1.412330958E0,1.692455521E1,-2.095851654E1,1.872905273E0,2.700384711E1
1.422342958E0,1.787283325E1,-2.100072876E1,1.787882080E0,2.763449473E1
1.432355958E0,1.786055878E1,-2.031665131E1,1.732646942E0,2.710660336E1
1.442367958E0,1.664463730E1,-1.830303864E1,8.863069153E-1,2.475541787E1
1.452379958E0,1.319311478E1,-1.437266190E1,-7.029382324E-1,1.952244374E1
1.462392958E0,1.054616913E1,-1.075184143E1,-1.802401886E0,1.516813865E1
1.472404958E0,9.011710052E0,-8.307125244E0,-2.056573334E0,1.242774082E1
1.482416958E0,7.953859863E0,-7.030430145E0,-2.204914856E0,1.084216234E1
1.492429958E0,7.363337860E0,-6.336024170E0,-3.125650177E0,1.020458896E1
1.502441958E0,6.840475159E0,-5.687872009E0,-4.088148651E0,9.790656147E0
1.512453958E0,6.089187469E0,-4.700824585E0,-4.858446808E0,9.098376844E0
1.522466958E0,5.271887054E0,-3.392694855E0,-5.300926666E0,8.209932705E0
1.532478958E0,4.659211121E0,-2.160756683E0,-5.194497986E0,7.304787953E0
1.542491958E0,4.099824371E0,-1.297651520E0,-5.007237396E0,6.600370117E0
1.552503958E0,3.588188324E0,-8.885522461E-1,-4.883145447E0,6.124518756E0
1.562515958E0,3.211571503E0,-8.222401428E-1,-4.719385986E0,5.767397546E0
1.572528958E0,2.951562195E0,-9.632469177E-1,-4.483177185E0,5.453296406E0
1.582540958E0,2.755619659E0,-1.204694824E0,-4.161795502E0,5.134712370E0
1.592552958E0,2.581831055E0,-1.411115570E0,-3.871998138E0,4.863071903E0
1.602565958E0,2.510429535E0,-1.533710632E0,-3.426075439E0,4.515807532E0
1.612577958E0,2.526595917E0,-1.597028961E0,-2.992726593E0,4.229728229E0
1.622589958E0,2.497107239E0,-1.646575928E0,-2.490221558E0,3.892038059E0
1.632602958E0,2.545007629E0,-1.838027802E0,-1.994901581E0,3.719548676E0
1.642614958E0,2.953059082E0,-2.409988403E0,-1.624871063E0,4.143526037E0
1.652626958E0,3.616629181E0,-3.276835785E0,-1.302142181E0,5.051062626E0
1.662639958E0,4.539460144E0,-4.424948273E0,-1.053808594E0,6.426303616E0
1.672651958E0,5.877228241E0,-5.963898010E0,-6.960525513E-1,8.402046205E0
1.682664958E0,7.639064484E0,-7.971373444E0,-5.763015747E-2,1.104089770E1
1.692676958E0,9.082662506E0,-9.853709106E0,9.394464111E-1,1.343402028E1
1.702688958E0,9.858499146E0,-1.087189178E1,2.075883179E0,1.482219037E1
1.712701958E0,9.969867554E0,-1.052985306E1,2.502645721E0,1.471527438E1
1.722713958E0,1.073462723E1,-1.011790970E1,2.305505676E0,1.493049479E1
1.732725958E0,1.266381546E1,-1.146675476E1,1.893861694E0,1.718852521E1
1.742738958E0,1.474134521E1,-1.385713394E1,1.057850189E0,2.025947844E1
1.752750958E0,1.588002731E1,-1.505479340E1,-3.459306335E-1,2.188473760E1
1.762762958E0,1.435215454E1,-1.548694473E1,-9.312135315E-1,2.113520655E1
1.772775958E0,1.210577591E1,-1.376806915E1,-1.510808258E0,1.839543639E1
1.782787958E0,1.026340714E1,-9.762548676E0,-1.512903900E0,1.424548212E1
1.792799958E0,8.957522736E0,-6.427783356E0,-6.459068298E-1,1.104403948E1
1.802812958E0,7.855364685E0,-4.298461304E0,-3.876937866E-2,8.954609259E0
1.812824958E0,6.752458191E0,-3.092419281E0,5.763015747E-2,7.427117197E0
1.822837958E0,5.592071228E0,-2.651735687E0,-3.293151855E-1,6.197694028E0
1.832849958E0,4.771627350E0,-2.702779541E0,-9.309141541E-1,5.562377727E0
1.842861958E0,4.449646912E0,-2.982996826E0,-1.449286194E0,5.549599821E0
1.852874958E0,4.548291779E0,-3.398981781E0,-1.846859436E0,5.970839558E0
1.862886958E0,4.781955872E0,-3.988905029E0,-2.043550415E0,6.553973115E0
1.872898958E0,5.158123627E0,-4.672832794E0,-1.964065704E0,7.231815800E0
1.882911958E0,5.781577148E0,-5.523663483E0,-1.719773712E0,8.178943343E0
1.892923958E0,6.520590363E0,-6.405180359E0,-1.273551636E0,9.228562612E0
1.902935958E0,7.135661316E0,-7.258705444E0,-5.020559692E-1,1.019110040E1
1.912948958E0,7.319329376E0,-7.980055389E0,5.373825073E-2,1.082851580E1
1.922960958E0,7.394024048E0,-8.494236145E0,1.152603149E-2,1.126160611E1
1.932973958E0,7.733817444E0,-8.719966736E0,-1.462458801E-1,1.165637765E1
1.942985958E0,8.094267883E0,-8.900790710E0,-3.945794678E-1,1.203731452E1
1.952997958E0,8.261170807E0,-9.044342194E0,-6.691085815E-1,1.226763119E1
1.963010958E0,8.170309753E0,-9.010961609E0,-9.177415466E-1,1.219809986E1
1.973022958E0,7.807164917E0,-8.766819305E0,-1.185235291E0,1.179888670E1
1.983034958E0,7.341034241E0,-8.356522522E0,-1.468296661E0,1.121954310E1
1.993047958E0,6.840475159E0,-7.784112854E0,-1.737736359E0,1.050734224E1
2.003059958E0,6.394851837E0,-7.082521820E0,-1.955234070E0,9.740594726E0
2.013071958E0,6.101461945E0,-6.523883514E0,-2.079924774E0,9.171421975E0
2.023084958E0,5.891598358E0,-6.135590973E0,-2.190694427E0,8.783823192E0
2.033096958E0,5.820945282E0,-5.926775208E0,-2.185754700E0,8.589970427E0
2.043109958E0,5.942642212E0,-5.994883575E0,-2.139351196E0,8.708068045E0
2.053126083E0,6.142326965E0,-6.236181793E0,-2.110012207E0,9.003904454E0
2.063138083E0,6.191275177E0,-6.417903900E0,-1.960772552E0,9.130498770E0
2.073151083E0,6.193670197E0,-6.461014252E0,-1.607207794E0,9.093369703E0
2.083163083E0,6.225254517E0,-6.414161682E0,-1.415606232E0,9.049817948E0
2.093175083E0,6.347849579E0,-6.359525299E0,-1.485510864E0,9.107441948E0
2.103188083E0,6.560557251E0,-6.315217438E0,-1.499132538E0,9.228774626E0
2.113200083E0,6.741231537E0,-6.293811951E0,-1.480870514E0,9.340730645E0
2.123212083E0,6.893464966E0,-6.325246582E0,-1.417402496E0,9.462432742E0
2.133225083E0,7.114555206E0,-6.455176392E0,-1.314416656E0,9.696075968E0
2.143237083E0,7.342531128E0,-6.650969238E0,-1.180295563E0,9.977036273E0
2.153250083E0,7.502099304E0,-6.812183990E0,-1.033450928E0,1.018603777E1
2.163262083E0,7.586823120E0,-6.871011658E0,-9.630972290E-1,1.028096506E1
2.173274083E0,7.530091095E0,-6.787335663E0,-8.629554749E-1,1.017422672E1
2.183287083E0,7.378456421E0,-6.572682037E0,-7.095245361E-1,9.906825596E0
2.193299083E0,7.142097931E0,-6.350693665E0,-6.505471802E-1,9.579357208E0
2.203311083E0,6.927444305E0,-6.218967590E0,-6.786886597E-1,9.334112748E0
2.213324083E0,6.840624847E0,-6.233487396E0,-7.134164429E-1,9.282212907E0
2.223336083E0,6.954687653E0,-6.329587555E0,-8.015830994E-1,9.437896716E0
2.233348083E0,7.109914856E0,-6.498137054E0,-9.499246216E-1,9.678792860E0
2.243361083E0,7.163952484E0,-6.598129120E0,-1.036744080E0,9.794506693E0
2.253373083E0,7.206763458E0,-6.603966980E0,-1.109792175E0,9.837756761E0
2.263386083E0,7.247329102E0,-6.573879547E0,-1.191522217E0,9.856946616E0
2.273398083E0,7.232509918E0,-6.501579895E0,-1.242416382E0,9.804251084E0
2.283410083E0,7.224576416E0,-6.470294952E0,-1.259331207E0,9.779833140E0
2.293423083E0,7.236701202E0,-6.484515381E0,-1.268611908E0,9.799395909E0
2.303435083E0,7.270530853E0,-6.528823242E0,-1.277144165E0,9.854808422E0
2.313447083E0,7.308402100E0,-6.577472076E0,-1.295406189E0,9.917356370E0
2.323460083E0,7.250322876E0,-6.579418030E0,-1.272204437E0,9.872913833E0
2.333472083E0,7.208410034E0,-6.576723633E0,-1.212478638E0,9.832831404E0
2.343484083E0,7.194189606E0,-6.557713165E0,-1.154100037E0,9.802648261E0
2.353497083E0,7.186106415E0,-6.505022736E0,-1.111289062E0,9.756557260E0
2.363509083E0,7.171885986E0,-6.465804291E0,-1.073866882E0,9.715748237E0
2.373521083E0,7.179520111E0,-6.483617249E0,-1.079255676E0,9.733837602E0
2.383534083E0,7.253316650E0,-6.587501221E0,-1.136885834E0,9.863989262E0
2.393546083E0,7.293732605E0,-6.635251923E0,-1.182989960E0,9.930990315E0
2.403559083E0,7.380851440E0,-6.606062622E0,-1.189576263E0,9.976578724E0
2.413571083E0,7.411687317E0,-6.562503204E0,-1.173709259E0,9.968808886E0
2.423583083E0,7.371271362E0,-6.563700714E0,-1.128952332E0,9.934401941E0
2.433596083E0,7.331753540E0,-6.621181183E0,-1.092727661E0,9.939250674E0
2.443608083E0,7.250173187E0,-6.666536865E0,-1.066981201E0,9.906875083E0
2.453620083E0,7.210954742E0,-6.706952820E0,-9.696835327E-1,9.895522754E0
2.463633083E0,7.090754700E0,-6.708150330E0,-1.000519409E0,9.812192525E0
2.473645083E0,6.958130493E0,-6.603817291E0,-1.153201904E0,9.662083492E0
2.483658083E0,7.224127350E0,-6.590794373E0,-1.105900269E0,9.841219530E0
2.493670083E0,7.432044983E0,-6.655759277E0,-1.061742096E0,1.003303147E1
2.503682083E0,7.437882843E0,-6.690337372E0,-1.075064392E0,1.006173339E1
2.513695083E0,7.399263153E0,-6.653663635E0,-1.029708710E0,1.000403094E1
2.523707083E0,7.395520935E0,-6.621480560E0,-9.512718201E-1,9.972093701E0
2.533719083E0,7.409591675E0,-6.572382660E0,-9.021739197E-1,9.945460291E0
2.543732083E0,7.344926147E0,-6.560706940E0,-8.202941895E-1,9.882494534E0
2.553744083E0,7.250771942E0,-6.601122894E0,-7.551795959E-1,9.834572357E0
2.563756083E0,7.289990387E0,-6.721173248E0,-7.258406067E-1,9.942080982E0
2.573769083E0,7.399861908E0,-6.824757843E0,-6.843768311E-1,1.008977936E1
2.583781083E0,7.397616577E0,-6.889722748E0,-6.541397095E-1,1.013019789E1
2.593793083E0,7.456593933E0,-6.933132477E0,-6.691085815E-1,1.020376525E1
2.603806083E0,7.508685608E0,-6.948849792E0,-7.017407227E-1,1.025472150E1
2.613818083E0,7.424710236E0,-6.872957611E0,-7.183561707E-1,1.014297313E1
2.623831083E0,7.292984161E0,-6.757397919E0,-6.822811890E-1,9.965718852E0
2.633843083E0,7.265890503E0,-6.711443481E0,-6.824308777E-1,9.914754173E0
2.643855083E0,7.257507935E0,-6.659950562E0,-5.406756592E-1,9.865023724E0
2.653868083E0,7.235803070E0,-6.605763245E0,-5.240602112E-1,9.811605028E0
2.663880083E0,7.232809296E0,-6.707401886E0,-5.887257385E-1,9.881769496E0
2.673892083E0,7.228019257E0,-6.882238312E0,-5.237608337E-1,9.994187909E0
2.683905083E0,7.240593109E0,-6.916666718E0,-4.848417664E-1,1.002504557E1
2.693917083E0,7.192692719E0,-6.861431580E0,-4.936734009E-1,9.952777768E0
2.703929083E0,7.123686218E0,-6.831493835E0,-4.297563171E-1,9.879316973E0
2.713942083E0,6.962321777E0,-6.918612671E0,-3.210823059E-1,9.820601798E0
2.723954083E0,6.766528931E0,-6.993157654E0,-2.484832764E-1,9.734059363E0
2.733967083E0,6.651567993E0,-6.995852051E0,-2.445913696E-1,9.656351672E0
2.743979083E0,6.610702972E0,-6.974596252E0,-2.918930054E-1,9.614134813E0
2.753991083E0,6.592890015E0,-6.942413177E0,-3.414399719E-1,9.580181665E0
2.764004083E0,6.602021027E0,-6.878346405E0,-3.766168213E-1,9.541497321E0
2.774016083E0,6.603218536E0,-6.805747375E0,-3.547622681E-1,9.489285992E0
2.784028083E0,6.588549042E0,-6.753805389E0,-2.956352234E-1,9.439823404E0
2.794041083E0,6.589447174E0,-6.777007141E0,-2.469863892E-1,9.455667196E0
2.804053083E0,6.610852661E0,-6.879543915E0,-2.633024597E-1,9.544675247E0
2.814066083E0,6.678811340E0,-6.980434113E0,-3.372486877E-1,9.666784263E0
2.824078083E0,6.670428772E0,-7.027286682E0,-3.977229309E-1,9.697193493E0
2.834090083E0,6.646628265E0,-7.021149445E0,-4.472698975E-1,9.678546233E0
2.844103083E0,6.649771729E0,-7.030579834E0,-4.972659302E-1,9.689984017E0
2.854115083E0,6.650520172E0,-7.064409485E0,-5.295986938E-1,9.716778000E0
2.864127083E0,6.660399628E0,-7.080725555E0,-5.408253479E-1,9.736020216E0
2.874140083E0,6.618636475E0,-7.096143494E0,-5.233117676E-1,9.717790720E0
2.884152083E0,6.590195618E0,-7.109016724E0,-4.748126221E-1,9.705371919E0
2.894164083E0,6.614594879E0,-7.151528320E0,-4.507127380E-1,9.751941586E0
2.904177083E0,6.632258148E0,-7.194938049E0,-4.436773682E-1,9.795449519E0
2.914189083E0,6.627917175E0,-7.220534821E0,-4.466711426E-1,9.811469018E0
2.924202083E0,6.630312195E0,-7.252867584E0,-4.779560852E-1,9.838372325E0
2.934214083E0,6.628815308E0,-7.254963226E0,-5.298980713E-1,9.841568765E0
2.944226083E0,6.634353790E0,-7.256011047E0,-5.763015747E-1,9.848678594E0
2.954239083E0,6.668632507E0,-7.278464355E0,-5.987548828E-1,9.889651677E0
2.964251083E0,6.640191650E0,-7.262148285E0,-6.204597473E-1,9.859813039E0
2.974263083E0,6.599027252E0,-7.268884277E0,-6.095324707E-1,9.836430712E0
2.984276083E0,6.550079041E0,-7.312144318E0,-5.763015747E-1,9.833774121E0
2.994288083E0,6.525081024E0,-7.345225525E0,-5.641767883E-1,9.841103385E0
3.004300083E0,6.486461334E0,-7.358547821E0,-5.605842590E-1,9.825307190E0
3.014313083E0,6.443350983E0,-7.381599884E0,-5.653742981E-1,9.814501354E0
3.024325083E0,6.418203278E0,-7.409292297E0,-5.831872559E-1,9.819931417E0
3.034338083E0,6.384074249E0,-7.414830780E0,-5.725593567E-1,9.801221543E0
3.044350083E0,6.386469269E0,-7.415130157E0,-5.698649597E-1,9.802851169E0
3.054362208E0,6.390660553E0,-7.401807861E0,-5.788462830E-1,9.796038227E0
3.064375208E0,6.366710358E0,-7.358547821E0,-5.749543762E-1,9.747502211E0
3.074387208E0,6.390660553E0,-7.309000854E0,-5.998027039E-1,9.727373699E0
3.084399208E0,6.399192810E0,-7.294780426E0,-6.032455444E-1,9.722520006E0
3.094412208E0,6.410120087E0,-7.324568481E0,-6.587800598E-1,9.755661645E0
3.104424208E0,6.443500671E0,-7.366930389E0,-7.259902954E-1,9.814144190E0
3.114436208E0,6.506369934E0,-7.399861908E0,-7.655081177E-1,9.883157828E0
3.124449208E0,6.728208618E0,-7.436685333E0,-8.770262146E-1,1.006688904E1
3.134461208E0,7.078480225E0,-7.555388489E0,-8.755293274E-1,1.039015539E1
3.144474208E0,7.374115448E0,-7.724087677E0,-7.017407227E-1,1.070194137E1
3.154486208E0,7.538773041E0,-7.821235657E0,-4.273612976E-1,1.087140579E1
3.164498208E0,7.197632446E0,-7.930209045E0,-2.046244812E-1,1.071148914E1
3.174511208E0,6.445147247E0,-7.960146790E0,5.673202515E-2,1.024241566E1
3.184523208E0,5.729036407E0,-7.895032196E0,2.353106689E-1,9.757497766E0
3.194535208E0,5.249882812E0,-7.752528534E0,2.930905151E-1,9.367436697E0
3.204548208E0,5.073250122E0,-7.522307281E0,2.489323425E-1,9.076615060E0
3.214560208E0,5.156776428E0,-7.155569916E0,2.245330811E-2,8.820148984E0
3.224573208E0,5.563330994E0,-7.171137543E0,-1.818717957E-1,9.077937142E0
3.234585208E0,6.065087585E0,-7.414980469E0,-5.493576050E-2,9.579678528E0
