"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.168933333E0,9.767488403E0,-7.901917877E0,-1.008003845E0,1.260397586E1
2.178923333E0,1.009560608E1,-6.487808533E0,-9.500743103E-1,1.203808801E1
2.188913333E0,1.387075562E1,-8.567134552E0,-2.137554932E-1,1.630458056E1
2.198903333E0,1.357661728E1,-8.145162048E0,5.523513794E-2,1.583260094E1
2.208893333E0,1.399215317E1,-6.643035736E0,9.535171509E-2,1.548933072E1
2.218883333E0,1.638582550E1,-4.231849823E0,3.483256531E-1,1.692705412E1
2.228873333E0,1.842458588E1,-4.372407532E0,3.119512939E-1,1.893886549E1
2.238863333E0,1.997431320E1,-5.027295685E0,1.041534119E0,2.062357106E1
2.248853333E0,2.057127182E1,-4.797972565E0,2.538720703E0,2.127540523E1
2.258843333E0,1.846709747E1,-3.649860077E0,1.545985107E0,1.888770070E1
2.268833333E0,1.617925507E1,-2.225721588E0,-1.535057831E0,1.640361343E1
2.278823333E0,1.380549133E1,-7.881111145E-1,-1.133892059E0,1.387438003E1
2.288814333E0,4.965773621E0,-4.169878693E0,-4.056564331E-1,6.497026482E0
2.298804333E0,1.606159973E-1,-4.766687622E0,7.688012695E-1,4.830958888E0
2.308794333E0,-2.467319183E0,-4.865182800E0,1.861379242E0,5.763887604E0
2.318784333E0,-2.771486664E0,-4.438420258E0,1.210382996E0,5.370823001E0
2.328774333E0,2.176473999E-1,-2.502496033E0,7.731422424E-1,2.628232431E0
2.338764333E0,1.286724243E0,-1.382974091E0,-1.020877075E-1,1.891744833E0
2.348754333E0,8.072712708E-1,-5.754034424E-1,-1.010099487E0,1.415301028E0
2.358744333E0,1.044677582E0,-1.130898285E0,-1.811532898E0,2.377379570E0
2.368734333E0,2.353106689E-1,-1.382525024E0,-1.305135956E0,1.915757400E0
2.378724333E0,-1.265019379E0,-3.019371185E0,-5.544470215E-1,3.320284308E0
2.388714333E0,-3.442391510E0,-3.844156036E0,-9.294172668E-1,5.243225286E0
2.398704333E0,-4.409979401E0,-4.225263519E0,-2.716101837E0,6.684158833E0
2.408694333E0,-6.574627991E0,-6.911577301E0,-1.460213470E0,9.650277581E0
2.418684333E0,-7.847431183E0,-9.880503387E0,1.991009674E0,1.277382648E1
2.428674333E0,-4.518354034E0,-1.150791916E1,3.504212952E0,1.285018424E1
2.438664333E0,1.012195129E0,-1.174891800E1,3.969595184E0,1.244264036E1
2.448654333E0,6.471492462E0,-9.933493195E0,3.992347870E0,1.250972994E1
2.458644333E0,8.163274384E0,-5.489235077E0,1.392703857E0,9.935309478E0
2.468634333E0,8.658744049E0,-2.399210815E0,-2.519261169E0,9.331491729E0
2.478624333E0,1.343067078E1,-2.866389313E0,-5.152435455E0,1.466787975E1
2.488614333E0,1.683668793E1,-5.344635773E0,-4.220623169E0,1.816185155E1
2.498604333E0,1.659089905E1,-9.449549561E0,-2.728675690E0,1.928723902E1
2.508594333E0,1.616383713E1,-1.298639465E1,-1.735790405E0,2.080694704E1
2.518584333E0,1.382435211E1,-1.470092926E1,-7.524851990E-1,2.019396609E1
2.528574333E0,1.045890060E1,-1.448911972E1,5.089416504E-2,1.786968893E1
2.538565333E0,9.069190521E0,-1.406175842E1,4.935237122E-1,1.673997707E1
2.548554333E0,8.306227112E0,-1.354862549E1,1.607956238E0,1.597323338E1
2.558545333E0,6.564000092E0,-1.178619049E1,2.404749298E0,1.370340114E1
2.568535333E0,6.526877289E0,-8.743767242E0,7.334747314E-1,1.093579343E1
2.578525333E0,5.812862091E0,-8.418194275E0,-6.776408386E-1,1.025253908E1
2.588515333E0,4.870272217E0,-9.456435242E0,-1.557960205E0,1.075039343E1
2.598505333E0,3.703149261E0,-1.160057648E1,-2.428250427E0,1.241704833E1
2.608495333E0,2.218835907E0,-1.487666382E1,-3.922293549E0,1.554421905E1
2.618485333E0,8.574169922E-1,-1.614392853E1,-4.002826080E0,1.665485541E1
2.628475333E0,-8.904981995E-1,-1.600172424E1,-3.043471069E0,1.631290538E1
2.638465333E0,-2.561922455E0,-1.507290573E1,-1.683549042E0,1.538149119E1
2.648455333E0,-5.384003906E0,-1.433568878E1,2.471360779E-1,1.531536964E1
2.658445333E0,-7.493716736E0,-1.332319427E1,2.688559113E0,1.552068447E1
2.668435333E0,-8.445437622E0,-1.127575195E1,4.798421631E0,1.488263582E1
2.678425333E0,-8.585845642E0,-8.309071198E0,5.740113373E0,1.325542572E1
2.688415333E0,-7.372768250E0,-5.638175354E0,6.446494446E0,1.130062050E1
2.698405333E0,-6.109245758E0,-3.939657440E0,6.852599945E0,9.990090614E0
2.708395333E0,-5.983058167E0,-3.019371185E0,6.326144714E0,9.215947826E0
2.718385333E0,-6.429878998E0,-2.828667755E0,5.469775543E0,8.902985437E0
2.728375333E0,-6.867718506E0,-3.566034393E0,4.349205780E0,8.876809657E0
2.738365333E0,-7.163653107E0,-4.798122253E0,3.242257690E0,9.211522020E0
2.748355333E0,-7.361242218E0,-6.199358368E0,2.503843231E0,9.944302997E0
2.758345333E0,-7.584128723E0,-7.670948181E0,1.686093750E0,1.091812102E1
2.768335333E0,-7.797584839E0,-9.609866180E0,1.511856079E-2,1.237546306E1
2.778325333E0,-7.612569580E0,-1.137664215E1,-2.060614929E0,1.384288034E1
2.788315333E0,-6.313271484E0,-1.169952072E1,-3.583697662E0,1.376877158E1
2.798306333E0,-4.684358826E0,-1.097652420E1,-4.062252502E0,1.260671236E1
2.808296333E0,-3.749103699E0,-9.964179382E0,-3.098706207E0,1.108794974E1
2.818286333E0,-3.563339996E0,-9.072932739E0,-1.381626892E0,9.845018704E0
2.828276333E0,-3.703598328E0,-8.669821014E0,1.481918335E-2,9.427759893E0
2.838266333E0,-3.914659424E0,-8.692124634E0,8.798703003E-1,9.573492612E0
2.848256333E0,-3.928131409E0,-8.728948059E0,1.473685455E0,9.684859287E0
