"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.956574708E0,4.386178894E0,1.594738724E1,1.199156342E0,1.658299433E1
1.966504708E0,2.684218140E0,1.466440521E1,3.158432007E0,1.523894681E1
1.976434708E0,3.734583893E0,1.225142303E1,4.146227875E0,1.346238050E1
1.986364708E0,3.573967896E0,9.580676880E0,2.067949677E0,1.043259468E1
1.996294708E0,2.437680817E0,7.465425568E0,6.385720825E-1,7.879253834E0
2.006225708E0,1.419348450E0,5.761518860E0,4.908293152E-1,5.954037539E0
2.016155708E0,-6.667135620E-1,4.506229248E0,-8.592132568E-1,4.635607450E0
2.026085708E0,-3.629951477E0,3.509002991E0,-2.671045532E0,5.711754017E0
2.036015708E0,-6.021977234E0,2.717598724E0,-1.900897064E0,6.874806345E0
2.045945708E0,-6.824458466E0,2.722538452E0,1.068328400E0,7.424740705E0
2.055876708E0,-6.081104279E0,3.649560699E0,2.828518066E0,7.635419897E0
2.065806708E0,-3.751199341E0,5.211113434E0,2.710563354E0,6.969530358E0
2.075736708E0,-1.957629089E0,6.642436981E0,2.125579834E0,7.243781494E0
2.085666708E0,-7.132667542E-1,8.116421814E0,1.829794922E0,8.350640813E0
2.095596708E0,1.562750244E-1,9.593550110E0,1.362766113E0,9.691117432E0
2.105526708E0,5.947132874E-1,1.104388412E1,6.556365967E-1,1.107930141E1
2.115457708E0,5.349874878E-1,1.229004272E1,1.196012878E-1,1.230226265E1
2.125387708E0,2.025288391E-1,1.303040314E1,8.337661743E-2,1.303224369E1
2.135317708E0,-1.380130005E-1,1.301169205E1,5.429209900E-1,1.302374526E1
2.145247708E0,-9.160949707E-2,1.223929825E1,8.511300659E-1,1.226919868E1
2.155177708E0,-7.813751221E-2,1.113639175E1,1.043330383E0,1.118543093E1
2.165108708E0,-2.451901245E-1,1.035112473E1,1.142424316E0,1.041686299E1
2.175038708E0,-4.643344116E-1,9.898915100E0,1.106199646E0,9.971349170E0
2.184968708E0,-6.511459351E-1,9.592651978E0,1.003513184E0,9.666954107E0
2.194898708E0,-7.580236816E-1,9.334289246E0,8.942404175E-1,9.407615083E0
2.204828708E0,-8.357121277E-1,9.186396790E0,6.988966370E-1,9.250770630E0
