"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.582515500E0,-2.095642090E-3,-3.140469360E-1,-8.644523621E-1,9.197324372E-1
1.592446500E0,2.592608643E-1,5.294490051E-1,-8.583151245E-1,1.041267160E0
1.602376500E0,5.938151550E-1,9.569599915E-1,-1.003064117E0,1.508153337E0
1.612306500E0,4.044589233E-1,1.747765503E0,-1.289418640E0,2.209269495E0
1.622237500E0,6.057902527E-1,2.408790894E0,-1.276994476E0,2.792842690E0
1.632167500E0,5.029541016E-1,2.972069550E0,-1.285975800E0,3.277177748E0
1.642098500E0,-7.668553162E-1,3.996389465E0,-6.548881531E-1,4.121659172E0
1.652028500E0,-2.145638123E0,6.615343323E0,-9.840536499E-1,7.023880111E0
1.661958500E0,-3.642824707E0,1.574246338E1,-1.595083008E0,1.623698294E1
1.671889500E0,-8.777297516E0,3.562082611E1,-8.120762787E0,3.757433955E1
1.681819500E0,-6.868616638E0,6.720215240E1,-1.177451477E1,6.857073997E1
1.691750500E0,-1.459914093E0,6.695711197E1,8.380472717E0,6.749532217E1
1.701680208E0,-2.221679993E0,2.515518951E1,-1.040336609E0,2.527452713E1
1.711611208E0,5.415737915E-1,1.340163116E1,-1.106948090E1,1.739052694E1
1.721541208E0,3.082390137E0,1.866603378E1,-9.804760895E0,2.130857298E1
1.731471208E0,2.981799316E0,2.452694595E1,-7.351811829E0,2.577811751E1
1.741402208E0,1.085243225E-1,2.531580551E1,-8.020920410E0,2.655629775E1
1.751332208E0,-9.407936096E-1,2.027563660E1,-1.105720642E1,2.311381288E1
1.761263208E0,-2.004331970E-1,1.450438797E1,-9.914632416E0,1.757035514E1
1.771193208E0,-1.415606232E0,1.150268005E1,-6.930587769E0,1.350365270E1
1.781124208E0,-2.930456085E0,1.152633087E1,-4.808001709E0,1.282812366E1
1.791054208E0,-3.767365723E0,1.366867584E1,-4.028273163E0,1.473949553E1
1.800984208E0,-2.690505066E0,1.588556580E1,-4.416865082E0,1.670624779E1
1.810915208E0,-8.759783936E-1,1.714399887E1,-4.480033722E0,1.774132852E1
1.820845208E0,2.918930054E-1,1.652698196E1,-4.175566864E0,1.704880327E1
1.830776208E0,7.764353943E-1,1.500809052E1,-3.632795563E0,1.546101020E1
1.840706208E0,7.948471069E-1,1.316078201E1,-2.989283752E0,1.351938543E1
1.850637208E0,5.023553467E-1,1.127485382E1,-2.639161835E0,1.159050753E1
1.860567208E0,2.466870117E-1,9.805659027E0,-2.565215607E0,1.013864560E1
1.870497208E0,-1.387614441E-1,8.763675842E0,-2.661465454E0,9.159949092E0
1.880428208E0,-5.532495117E-1,7.926616516E0,-2.896925812E0,8.457512257E0
1.890358208E0,-8.961863708E-1,7.092550964E0,-2.973716125E0,7.742765448E0
1.900289208E0,-1.302740936E0,6.374194794E0,-2.794838104E0,7.080862465E0
1.910219208E0,-1.683698730E0,5.790708160E0,-2.506986694E0,6.530859415E0
1.920149208E0,-1.915865936E0,5.410798187E0,-2.180365906E0,6.140136382E0
1.930080208E0,-2.037413177E0,5.355862427E0,-1.884580994E0,6.032243390E0
1.940010208E0,-2.040107574E0,5.711373138E0,-1.643432465E0,6.283525468E0
1.949941208E0,-2.045047302E0,6.195017395E0,-1.383423157E0,6.668906854E0
1.959871208E0,-1.797611847E0,6.714287567E0,-1.178050232E0,7.049884271E0
1.969802208E0,-1.385219421E0,7.218738556E0,-1.140328674E0,7.438371372E0
1.979732208E0,-9.967771912E-1,7.594606934E0,-1.314566345E0,7.771724643E0
1.989662208E0,-7.204518127E-1,7.816295929E0,-1.638941803E0,8.018707071E0
1.999593208E0,-5.709127808E-1,7.975115662E0,-1.986219635E0,8.238536257E0
2.009523208E0,-5.297483826E-1,8.117769012E0,-2.272424469E0,8.446461985E0
2.019454208E0,-5.833369446E-1,8.242759094E0,-2.460134125E0,8.621810679E0
2.029384208E0,-6.483018494E-1,8.393345947E0,-2.430795135E0,8.762266629E0
2.039315208E0,-8.062234497E-1,8.588989105E0,-2.320624237E0,8.933421906E0
2.049245208E0,-1.025816803E0,8.850345612E0,-2.177222443E0,9.171761833E0
2.059175208E0,-1.288819885E0,9.131161652E0,-2.042502594E0,9.445156783E0
2.069106208E0,-1.513203278E0,9.414372711E0,-1.949096832E0,9.732377724E0
2.079036208E0,-1.618434448E0,9.750573578E0,-1.840722198E0,1.005391831E1
2.088967208E0,-1.558708649E0,1.010488678E1,-1.726958771E0,1.036921868E1
2.098897208E0,-1.365909576E0,1.039902512E1,-1.684297485E0,1.062272518E1
2.108827208E0,-1.128952332E0,1.039887543E1,-1.733545074E0,1.060265637E1
2.118758208E0,-9.220825195E-1,1.021041733E1,-1.823058929E0,1.041279991E1
2.128688208E0,-8.505313110E-1,1.007030869E1,-1.867067413E0,1.027718158E1
2.138619208E0,-9.084608459E-1,9.899962921E0,-1.908830566E0,1.012315174E1
2.148549208E0,-1.045725403E0,9.687255249E0,-1.973346405E0,9.941355638E0
2.158480208E0,-1.224603424E0,9.399553528E0,-2.000440063E0,9.687776861E0
2.168410208E0,-1.359922028E0,9.134604492E0,-1.995200958E0,9.448344512E0
2.178340208E0,-1.469943237E0,8.888965302E0,-1.991758118E0,9.227217221E0
2.188271208E0,-1.566342773E0,8.731343079E0,-2.062860260E0,9.107424120E0
2.198201208E0,-1.607058105E0,8.548722839E0,-2.180814972E0,8.967678177E0
2.208132208E0,-1.596280518E0,8.335416412E0,-2.249222717E0,8.779879332E0
